ID,sentence,level,hurigana,english,vietnamese,chinese,korean,indonesian,hindi,grammar,,1,2,3,4,5,6,7,8,9,10,word1_name,word1_id,word2_name,word2_id,word3_name,word3_id,word4_name,word4_id,word5_name,word5_id,word6_name,word6_id,word7_name,word7_id,word8_name,word8_id,word9_name,word9_id,word10_name,word10_id,word11_name,word11_id,word12_name,word12_id,word13_name,word13_id,word14_name,word14_id,EntityType,length,check
278,試験の結果が気になってならない。,13,試験の結果が気になってならない。,I can’t stop worrying about the exam results.,Tôi không thể ngừng lo lắng về kết quả kỳ thi.,考试结果让我非常在意。,hasil ujian sangat mengganggu pikiran.,Saya sangat khawatir dengan hasil ujian.,परीक्षा के परिणाम से बहुत चिंतित हूँ।,244,〜てならない 強い感情 抑えられない感情,,,,,,,,,,,試験,,の,,結果,,が,,気に,,なって,,なら,,ない,,,,,,,,,,,,,,Sentence,16,TRUE
279,祖父の話を聞いて笑わずにはいられなかった。,13,祖父の話を聞いて、笑わずにはいられなかった。,I couldn’t help but laugh when I heard my grandfather’s story.,Tôi không thể nhịn cười khi nghe câu chuyện của ông tôi.,听了爷爷的话，忍不住笑了。,tidak bisa menahan tawa mendengar cerita kakek.,Saya tidak bisa menahan tawa mendengar cerita Kakek.,दादाजी की बात सुनकर हँसे बिना नहीं रह सका।,246,〜ずにはいられない 抑制不能 抑えられない,,,,,,,,,,,祖父,,の,,話,,を,,聞いて,278,笑わず,285,には,,いられ,,なかった,,,,,,,,,,,,Sentence,21,TRUE
280,あの人はこの大学の学長に相違ない。,14,あの人は、この大学の学長に相違ない。,That person must be the president of this university.,Người đó chắc chắn là hiệu trưởng của trường đại học này.,那个人无疑是这所大学的校长。,orang itu pasti rektor universitas ini.,Orang itu pasti rektor universitas ini.,वह व्यक्ति निश्चित रूप से इस विश्वविद्यालय का कुलपति है।,247,〜に相違ない 確信 確信,,,,,,,,,,,あの,,人,,は,,この,,大学,,の,,学長,,に,,相違,,ない,,,,,,,,,,Sentence,17,TRUE
281,前回の成功はみんなの協力の結果に他ならない。,14,前回の成功は、みんなの協力の結果に他ならない。,The last success was nothing but the result of everyone’s cooperation.,Thành công lần trước chính là nhờ sự hợp tác của mọi người.,上次的成功只不过是大家合作的结果。,kesuksesan terakhir hanyalah hasil kerja sama semua orang.,Kesuksesan terakhir tidak lain adalah hasil kerja sama semua orang.,पिछली सफलता सभी के सहयोग का ही परिणाम है।,248,〜に他ならない 断定 まさに,,,,,,,,,,,前回の,5814,成功,,は,,みんなの,728,協力,1338,の,,結果,,に,,他,,なら,,ない,,,,,,,,Sentence,22,TRUE
282,今日を限りにタバコをやめます。,15,今日を限りにタバコをやめます。,I will quit smoking as of today.,Từ hôm nay tôi sẽ bỏ thuốc lá.,从今天开始戒烟。,"mulai hari ini, saya berhenti merokok.",Saya berhenti merokok mulai hari ini.,आज से मैं सिगरेट छोड़ता हूँ।,249,〜を限りに 期限 期限・最後,,,,,,,,,,,今日,,を,,限り,2658,に,,タバコ,2487,を,,やめます,2249,,,,,,,,,,,,,,,Sentence,15,#REF!
283,彼をおいてこの仕事を任せられる人はいない。,14,彼をおいてこの仕事を任せられる人はいない。,There’s no one but him I can trust with this job.,Không ai ngoài anh ấy có thể được giao công việc này.,除了他，没有人能胜任这项工作。,tidak ada orang lain selain dia yang bisa dipercaya.,Tidak ada orang lain selain dia yang bisa dipercaya untuk pekerjaan ini.,उसे छोड़कर और किसी पर यह काम नहीं सौंपा जा सकता।,250,〜をおいて〜ない 唯一 唯一の存在,,,,,,,,,,,彼,,を,,おいて,,この,,仕事,,を,,任せ,5822,られる,,人,,は,,いない,,,,,,,,Sentence,21,TRUE
284,お花見は日本ならではの文化です。,14,お花見は、日本ならではの文化です。,Cherry blossom viewing is a culture unique to Japan.,Ngắm hoa anh đào là nét văn hóa đặc trưng của Nhật Bản.,赏花是日本特有的文化。,hanami adalah budaya khas Jepang.,Hanami adalah budaya yang unik di Jepang.,फूलों को देखना जापान की अपनी संस्कृति है।,251,〜ならでは 特有 特有の性質,,,,,,,,,,,お花見,,は,,日本,,なら,,では,,の,,文化,,です,,,,,,,,,,,,,,Sentence,16,TRUE
285,電車が止まるか止まらないかのうちに乗客が立ち上がった。,13,電車が止まるか止まらないかのうちに、乗客が立ち上がった。,The passengers stood up the moment the train stopped.,Hành khách đứng dậy ngay khi tàu vừa dừng lại.,电车刚停下，乘客就站起来了。,"begitu kereta berhenti, penumpang langsung berdiri.","Begitu kereta berhenti atau hampir berhenti, penumpang langsung berdiri.",ट्रेन रुकने ही वाली थी कि यात्री खड़े हो गए।,252,〜か〜ないかのうちに 即座 極めて短時間,,,,,,,,,,,電車が,200,止まる,2251,か,,止まら,2251,ないか,,の,,うちに,,乗客,,が,,立ち,295,上がった,5830,,,,,,,Sentence,27,TRUE
286,赤ちゃんが泣くが早いか母親が抱き上げた。,13,赤ちゃんが泣くが早いか、母親が抱き上げた。,The mother picked up the baby as soon as it started crying.,"Vừa khi em bé khóc, người mẹ đã bế lên.",婴儿刚一哭，母亲就抱了起来。,"begitu bayi menangis, ibu langsung menggendong.","Begitu bayi menangis, ibu langsung menggendongnya.",बच्चे के रोते ही माँ ने उसे गोद में उठा लिया।,253,〜が早いか 即座 即座の行動,,,,,,,,,,,赤ちゃん,,が,,泣く,291,が,,早い,,か,,母親が,2555,抱き,2452,上げた,1304,,,,,,,,,,,Sentence,20,TRUE
287,心配のあまり食事もできなかった。,15,心配のあまり、食事もできなかった。,I was so worried that I couldn’t even eat.,Vì quá lo lắng nên tôi không thể ăn được.,因为太过担心，连饭也吃不下。,"saking khawatirnya, tidak bisa makan.","Karena terlalu khawatir, saya bahkan tidak bisa makan.",अत्यधिक चिंता के कारण खाना भी नहीं खा पाया।,254,〜あまり 過度 過度の原因,,,,,,,,,,,心配,,の,,あまり,,食事,,も,,でき,,なかった,,,,,,,,,,,,,,,,Sentence,16,TRUE
288,部長は真面目な性格ゆえにみんなに信頼されている。,14,部長は真面目な性格ゆえに、みんなに信頼されている。,The manager is trusted by everyone because of his serious nature.,Trưởng phòng được mọi người tin tưởng vì tính cách nghiêm túc.,部长因为认真的性格而受到大家的信赖。,"karena sifatnya yang serius, kepala departemen dipercaya.",Kepala departemen dipercaya oleh semua orang karena sifatnya yang serius.,बॉस को उनके गंभीर स्वभाव के कारण सब पर भरोसा है।,255,〜ゆえに 理由 文語的理由,,,,,,,,,,,部長,,は,,真面目,1265,な,,性格,,ゆえ,,に,,みんな,,に,,信頼,,されている,,,,,,,,Sentence,24,TRUE
289,社長に言った手前もうやめるとは言えません。,15,社長に言った手前、もうやめるとは言えません。,"Since I told the president, I can’t say I’ll quit now.",Vì đã nói với giám đốc nên tôi không thể nói là sẽ bỏ được.,既然已经对社长说了，就不能再说要辞职了。,"karena sudah bilang ke direktur, tidak bisa bilang berhenti.","Karena sudah mengatakan kepada direktur, saya tidak bisa mengatakan akan berhenti.","मैंने बॉस से कह दिया है, इसलिए अब मैं छोड़ने की बात नहीं कर सकता।",256,〜手前 立場 立場上の理由,,,,,,,,,,,社長,,に,,言った,293,手前,,もう,,やめる,5818,と,,は,,言え,293,ません,,,,,,,,,,Sentence,21,TRUE
290,事件を解決すべく関係者全員の証言を集めました。,14,事件を解決すべく、関係者全員の証言を集めました。,We gathered testimonies from everyone involved to solve the case.,Chúng tôi đã thu thập lời khai của tất cả những người có liên quan để giải quyết vụ án.,为了解决事件，收集了所有相关人员的证言。,"untuk menyelesaikan insiden, kumpulkan semua saksi.","Untuk menyelesaikan insiden, kami mengumpulkan kesaksian dari semua pihak terkait.",घटना को सुलझाने के लिए सभी संबंधित लोगों के बयान जुटाए।,257,〜べく 目的 文語的目的,,,,,,,,,,,事件,,を,,解決,,すべく,,関係者,,全員,,の,,証言,,を,,集め,1274,ました,,,,,,,,Sentence,23,TRUE
291,人を騙すなんて許すまじき行為だ。,15,人を騙すなんて、許すまじき行為だ。,Deceiving people is an unforgivable act.,Lừa dối người khác là hành động không thể tha thứ.,欺骗他人是不可原谅的行为。,menipu orang adalah tindakan yang tidak boleh dimaafkan.,Menipu orang adalah tindakan yang tidak boleh dimaafkan.,लोगों को धोखा देना एक अक्षम्य कार्य है।,258,〜まじき 不適切 不適切な行為,,,,,,,,,,,人,,を,,騙す,1890,なんて,,許す,1604,まじき,,行為,,だ,,,,,,,,,,,,,,Sentence,16,TRUE
292,彼の言葉は信じるに足る。,15,彼の言葉は信じるに足る。,His words are worthy of trust.,Lời nói của anh ấy đáng tin cậy.,他的话值得相信。,kata-katanya layak dipercaya.,Kata-katanya layak dipercaya.,उसके शब्द विश्वास करने लायक हैं।,259,〜に足る 価値 価値がある,,,,,,,,,,,彼,,の,,言葉,,は,,信じ,2262,る,,に,,足る,319,,,,,,,,,,,,,Sentence,12,TRUE
293,その本は読むに値する。,13,その本は読むに値する。,That book is worth reading.,Cuốn sách đó đáng để đọc.,那本书值得一读。,buku itu pantas dibaca.,Buku itu pantas dibaca.,वह किताब पढ़ने लायक है।,260,〜に値する 価値 価値がある,,,,,,,,,,,その,,本,,は,,読む,274,に,,値,,する,,,,,,,,,,,,,,,,Sentence,11,TRUE
294,その政治家の発言は無責任極まると批判されている。,15,その政治家の発言は、無責任極まると批判されている。,That politician’s remarks are criticized as being extremely irresponsible.,Phát ngôn của chính trị gia đó bị chỉ trích là vô cùng vô trách nhiệm.,那位政治家的发言被批评为极其不负责任。,pernyataan politisi itu dikritik karena sangat tidak bertanggung jawab.,Pernyataan politisi itu dikritik karena sangat tidak bertanggung jawab.,उस राजनेता के बयान की अत्यधिक गैर-जिम्मेदार होने के कारण आलोचना की जाती है।,261,〜極まる 極度 極度の状態,,,,,,,,,,,その,,政治家,,の,,発言,,は,,無責任,5820,極まる,,と,,批判,,されて,,いる,,,,,,,,Sentence,24,TRUE
295,私にしたところであなたと同じ気持ちです。,15,私にしたところで、あなたと同じ気持ちです。,"Even for me, I feel the same as you do.",Ngay cả tôi cũng có cùng cảm giác như bạn.,就我而言，也和你一样的心情。,"bagi saya juga, perasaannya sama dengan Anda.","Bagi saya juga, perasaannya sama dengan Anda.","जहाँ तक मेरा सवाल है, मैं भी आपके जैसा ही महसूस कर रहा हूँ।",262,〜にしたところで 譲歩 譲歩,,,,,,,,,,,私,,に,,した,,ところ,,で,,あなた,,と,,同じ,,気持ち,,です,,,,,,,,,,Sentence,20,TRUE
296,学生であれ社会人であれ学び続けることが大切です。,15,学生であれ、社会人であれ、学び続けることが大切です。,"Whether you are a student or a working adult, it’s important to keep learning.","Dù là học sinh hay người đi làm, việc tiếp tục học hỏi vẫn rất quan trọng.",无论是学生还是社会人，持续学习都很重要。,"entah pelajar atau pekerja, penting untuk terus belajar.","Entah pelajar atau pekerja, penting untuk terus belajar.","चाहे छात्र हो या कामकाजी व्यक्ति, सीखते रहना ज़रूरी है।",263,〜であれ 譲歩 譲歩,,,,,,,,,,,学生で,34,あれ,,社会人,,であれ,,学び,2545,続ける,888,こと,,が,,大切,711,です,,,,,,,,,,Sentence,24,TRUE
297,雨であろうと雪であろうと試合は行われます。,13,雨であろうと、雪であろうと、試合は行われます。,The match will be held whether it rains or snows.,Dù mưa hay tuyết thì trận đấu vẫn sẽ diễn ra.,不管下雨还是下雪，比赛都会进行。,"pertandingan akan diadakan, entah hujan atau salju.","Pertandingan akan diadakan, entah hujan atau salju.","बारिश हो या बर्फ़, मैच होगा।",264,〜であろうと 譲歩 譲歩,,,,,,,,,,,雨で,582,あろうと,,雪,,であろう,,と,,試合,,は,,行われ,5762,ます,,,,,,,,,,,,Sentence,21,TRUE
298,危険だと知りつつも屋根に登った。,14,危険だと知りつつも、屋根に登った。,"Although I knew it was dangerous, I climbed onto the roof.",Dù biết là nguy hiểm nhưng tôi vẫn leo lên mái nhà.,尽管知道危险，还是爬上了屋顶。,"meskipun tahu berbahaya, tetap memanjat atap.","Meskipun tahu berbahaya, dia tetap memanjat atap.",खतरा जानते हुए भी छत पर चढ़ गया।,265,〜つつも 逆接継続 逆接継続,,,,,,,,,,,危険,803,だ,,と,,知り,618,つつ,,も,,屋根,,に,,登った,5829,,,,,,,,,,,Sentence,16,TRUE
299,信念抜きには夢はかなわない。,13,信念抜きには、夢はかなわない。,"Without belief, dreams cannot come true.",Không có niềm tin thì giấc mơ sẽ không thể thành hiện thực.,没有信念，梦想无法实现。,"tanpa keyakinan, mimpi tidak akan terwujud.","Tanpa keyakinan, mimpi tidak akan terwujud.",विश्वास के बिना सपने पूरे नहीं होते।,266,〜抜きには 不可欠 不可欠,,,,,,,,,,,信念,,抜き,1597,には,,夢,,は,,かなわ,,ない,,,,,,,,,,,,,,,,Sentence,14,TRUE
300,彼は休むことなく通勤している。,13,彼は、休むことなく通勤している。,He commutes without taking a day off.,Anh ấy đi làm đều đặn không nghỉ ngày nào.,他从未休息地通勤。,dia pergi kerja tanpa istirahat.,Dia pergi bekerja tanpa istirahat.,वह बिना रुके काम पर जाता है।,267,〜ことなく 否定継続 〜しないで,,,,,,,,,,,彼,,は,,休む,617,こと,,なく,,通勤,,して,,いる,,,,,,,,,,,,,,Sentence,15,TRUE
301,そのアニメの面白さといったらない。,15,そのアニメの面白さといったらない。,That anime is unbelievably interesting.,Bộ anime đó thú vị không thể tả được.,那部动画的有趣程度无与伦比。,betapa menariknya anime itu.,Tingkat menariknya anime itu tidak terlukiskan.,उस एनीमे का मज़ा तो हद से ज़्यादा है।,268,〜といったらない 強調 強調,,,,,,,,,,,その,,アニメ,,の,,面白,370,さ,,と,,いったら,,ない,,,,,,,,,,,,,,Sentence,17,TRUE
302,彼の努力が才能と相まって大きな成功を生んだ。,14,彼の努力が才能と相まって、大きな成功を生んだ。,"His effort, combined with his talent, led to great success.",Nỗ lực của anh ấy kết hợp với tài năng đã mang lại thành công lớn.,他的努力和才能结合，带来了巨大的成功。,usahanya berpadu dengan bakatnya menciptakan sukses besar.,Usahanya berpadu dengan bakatnya menghasilkan kesuksesan besar.,उसके प्रयास और प्रतिभा ने मिलकर बड़ी सफलता दिलाई।,269,〜と相まって 相乗 相乗効果,,,,,,,,,,,彼,,の,,努力,1337,が,,才能,,と,,相まって,,大きな,,成功,,を,,生んだ,5832,,,,,,,Sentence,22,TRUE
303,生徒達が元気なのにひきかえ保護者達は静かでした。,14,生徒達が元気なのにひきかえ、保護者達は静かでした。,"In contrast to the energetic students, the parents were quiet.","Trái với các học sinh năng động, các phụ huynh lại rất yên lặng.",与学生们充满活力相反，家长们却很安静。,"berbeda dengan siswa yang bersemangat, orang tua diam.","Berbeda dengan siswa yang bersemangat, para orang tua diam.","छात्रों के उत्साहित होने के बावजूद, अभिभावक शांत थे।",270,〜にひきかえ 対比 対照的な対比,,,,,,,,,,,生徒達,4481,が,,元気,587,なの,,に,,ひきかえ,,保護者達,2185,は,,静か,,でした,,,,,,,,,,Sentence,24,TRUE
304,冗談ならいざしらず本気でそんなことを言うとは。,15,冗談ならいざしらず、本気でそんなことを言うとは。,"It would be fine if it were a joke, but I can’t believe you said that seriously.","Nếu là nói đùa thì không sao, nhưng tôi không thể tin bạn nói thật như vậy.",如果是开玩笑就算了，竟然认真说出那种话。,"kalau hanya bercanda lain cerita, tapi serius bilang begitu.","Kalau hanya bercanda masih bisa dimaafkan, tetapi mengatakan hal seperti itu dengan serius.","अगर मज़ाक होता तो ठीक है, पर ऐसी बात गंभीरता से कह रहे हो।",271,〜ならいざしらず 極端な仮定 極端な仮定,,,,,,,,,,,冗談,,なら,,いざしらず,,本気,,で,,そんな,,こと,,を,,言う,,と,,は,,,,,,,,Sentence,23,TRUE
